Feature,Mean Difference,Paired t-test p,Wilcoxon p,Notes
COCA_academic_tri_prop_20k,-0.3193399367389901,7.121709497330366e-05,2.131077876559761e-05,Significant (higher in literal) but small effect
COCA_academic_tri_prop_30k,-0.30885740376669163,0.00011360020390412271,3.4428107565092605e-05,Significant (higher in literal) but small effect
COCA_academic_tri_prop_40k,-0.2894047289608529,0.0003073475484663451,0.00014884693485146862,Significant (higher in literal) but small effect
COCA_academic_tri_prop_50k,-0.28330674229040564,0.00038210910871997036,0.00014524525084403005,Significant (higher in literal) but small effect
COCA_academic_tri_prop_60k,-0.29519549884497986,0.00020735576351396762,9.289958005362279e-05,Significant (higher in literal) but small effect
COCA_academic_tri_prop_70k,-0.2951087420726526,0.00020626588701733916,7.191530423355026e-05,Significant (higher in literal) but small effect
COCA_academic_tri_prop_80k,-0.2862686255227954,0.00032697125955696816,0.0001541980775345134,Significant (higher in literal) but small effect
COCA_academic_tri_prop_90k,-0.2823329609340467,0.00036802454195241307,0.0001779453319908341,Significant (higher in literal) but small effect
COCA_academic_tri_prop_100k,-0.27493238998323444,0.0005287792246560599,0.00017368416346954848,Significant (higher in literal) but small effect
COCA_Fiction_Trigram_Frequency,0.007629508917137573,0.9244674842387368,0.811905343273739,Not significant
COCA_Fiction_Trigram_Range,0.0694185275722709,0.3794895941936631,0.4207947692553743,Not significant
COCA_Fiction_Trigram_Frequency_Log,0.17277259203740591,0.028186427353995597,0.03221613159437533,Significant (higher in metaphorical) but small effect
COCA_Fiction_Trigram_Range_Log,0.19763933881325713,0.012070436575215131,0.01243632298744957,Significant (higher in metaphorical) but small effect
COCA_fiction_tri_MI,0.006500391000047468,0.9342798000857502,0.7931118049544625,Not significant
COCA_fiction_tri_MI2,0.12188400863381334,0.1244821225190581,0.11378773374928992,Not significant
COCA_fiction_tri_T,0.05855685841999978,0.46524884597209426,0.45100749981291033,Not significant
COCA_fiction_tri_DP,-0.11751765909051659,0.13835574944569817,0.011879028582469833,Significant (higher in literal) but small effect
COCA_fiction_tri_AC,0.005309988521667898,0.9474857128972931,0.7661790576193859,Not significant
COCA_fiction_tri_2_MI,-0.0629688301884908,0.43620141623503206,0.9738804920569001,Not significant
COCA_fiction_tri_2_MI2,0.07357239043407,0.3630665201436202,0.1261620302427149,Not significant
COCA_fiction_tri_2_T,0.00023719248819122258,0.9976180626979627,0.8124289905368637,Not significant
COCA_fiction_tri_2_DP,-0.22640417299120968,0.004456926010492649,0.003822899893103074,Significant (higher in literal) but small effect
COCA_fiction_tri_2_AC,-0.01642462737789388,0.8385053421245738,0.5594799688542493,Not significant
COCA_fiction_tri_prop_10k,0.2403552906379163,0.001468895352387218,0.000734261985370153,Significant (higher in metaphorical) but small effect
COCA_fiction_tri_prop_20k,0.24699544219148234,0.0010655863148816944,0.0006427305312332338,Significant (higher in metaphorical) but small effect
COCA_fiction_tri_prop_30k,0.25461058542768866,0.0007353593121914571,0.00040554066717687096,Significant (higher in metaphorical) but small effect
COCA_fiction_tri_prop_40k,0.25091845234457344,0.0008269851946509359,0.0006025526384064696,Significant (higher in metaphorical) but small effect
COCA_fiction_tri_prop_50k,0.24370607643944853,0.0010746300437392696,0.00099931527908464,Significant (higher in metaphorical) but small effect
COCA_fiction_tri_prop_60k,0.2486586860750803,0.0008485861348150184,0.0006055582432036621,Significant (higher in metaphorical) but small effect
COCA_fiction_tri_prop_70k,0.24516220752166545,0.0010114223568584038,0.0009207930686320557,Significant (higher in metaphorical) but small effect
COCA_fiction_tri_prop_80k,0.24382943911045749,0.0010443090306838853,0.0012498135574351837,Significant (higher in metaphorical) but small effect
COCA_fiction_tri_prop_90k,0.24197924038680105,0.001134656297877208,0.0009185725924169444,Significant (higher in metaphorical) but small effect
COCA_fiction_tri_prop_100k,0.2456827960429997,0.0009820321443403553,0.0008398200081338261,Significant (higher in metaphorical) but small effect
COCA_Magazine_Trigram_Frequency,-0.06258525632694076,0.4176421419217978,0.4575210244627558,Not significant
COCA_Magazine_Trigram_Range,-0.036148984481190374,0.6396997545935433,0.8108583013240414,Not significant
COCA_Magazine_Trigram_Frequency_Log,0.03487853416486976,0.655151350402015,0.25097344220641926,Not significant
COCA_Magazine_Trigram_Range_Log,0.05570190614531667,0.4765369553451183,0.14750448396329413,Not significant
COCA_magazine_tri_MI,-0.09096462020264764,0.23505434737564126,0.6693840282524821,Not significant
COCA_magazine_tri_MI2,-0.04866853291766016,0.5308939364678176,0.7677255566374293,Not significant
COCA_magazine_tri_T,-0.04052230480504557,0.6150484795943578,0.8806011329967096,Not significant
COCA_magazine_tri_DP,-0.20762902480222611,0.007869473512401587,0.003043583353842601,Significant (higher in literal) but small effect
COCA_magazine_tri_AC,-0.06762605014378689,0.38349495667818334,0.4554798945850752,Not significant
COCA_magazine_tri_2_MI,-0.10412604957505495,0.17468352421291736,0.4389372415888201,Not significant
COCA_magazine_tri_2_MI2,-0.06255232366767002,0.42340543877958337,0.9765724063843908,Not significant
COCA_magazine_tri_2_T,-0.10703429973715844,0.18633735409334515,0.7324017799337943,Not significant
COCA_magazine_tri_2_DP,-0.2859865024812579,0.0003863523250469907,0.0007940721117927064,Significant (higher in literal) but small effect
COCA_magazine_tri_2_AC,-0.09664274534044129,0.2161815358073181,0.2580083886462887,Not significant
COCA_magazine_tri_prop_10k,0.10555298298161522,0.1597408200433184,0.1285205245376803,Not significant
COCA_magazine_tri_prop_20k,0.11437965578519019,0.13420792865671863,0.17213781974697517,Not significant
COCA_magazine_tri_prop_30k,0.10453931017171048,0.17112747319683966,0.20692066383409513,Not significant
COCA_magazine_tri_prop_40k,0.11474342201063507,0.13369597389840088,0.15500472358878345,Not significant
COCA_magazine_tri_prop_50k,0.11473258764935627,0.13386517094738373,0.23704000264526226,Not significant
COCA_magazine_tri_prop_60k,0.12616792939825439,0.10040216275379892,0.1825441227089617,Not significant
COCA_magazine_tri_prop_70k,0.1158032143261998,0.13142157686936184,0.20474297638975103,Not significant
COCA_magazine_tri_prop_80k,0.12119885736293104,0.11483716837612967,0.20378048340231947,Not significant
COCA_magazine_tri_prop_90k,0.12679153469982946,0.09741574465363957,0.19410426371469658,Not significant
COCA_magazine_tri_prop_100k,0.12439591170462178,0.10409425764149796,0.1973696839699537,Not significant
COCA_News_Trigram_Frequency,-0.03999279205154345,0.6036063967027372,0.5801024235988912,Not significant
COCA_News_Trigram_Range,-0.025117183456866306,0.7436887839574221,0.8009285275708079,Not significant
COCA_News_Trigram_Frequency_Log,0.042139632172054915,0.5880631762478847,0.20402079735164214,Not significant
COCA_News_Trigram_Range_Log,0.05700713613293626,0.46507376626404173,0.13919869447557182,Not significant
COCA_news_tri_MI,-0.06047814211079765,0.4336674720288467,0.8832648053487738,Not significant
COCA_news_tri_MI2,-0.014931822985894495,0.8469917487004974,0.538773877795323,Not significant
COCA_news_tri_T,-0.016507459592310595,0.8354102753292932,0.8155726279584914,Not significant
COCA_news_tri_DP,-0.17870031685517057,0.02314808010475687,0.008766415329886649,Significant (higher in literal) but small effect
COCA_news_tri_AC,-0.041536947743151434,0.5913341122091739,0.5810271874793541,Not significant
COCA_news_tri_2_MI,-0.05265234157489948,0.49501303728637414,0.9959601964117228,Not significant
COCA_news_tri_2_MI2,-0.014902031762558918,0.8463271824870511,0.48494010077359306,Not significant
COCA_news_tri_2_T,-0.06476817612647494,0.411496213410377,0.8171455639867742,Not significant
COCA_news_tri_2_DP,-0.2564244216271965,0.0012898041087488798,0.00498454163533654,Significant (higher in literal) but small effect
COCA_news_tri_2_AC,-0.06625089617850029,0.39399088510131275,0.37887122532710804,Not significant
COCA_news_tri_prop_10k,0.13758257034310759,0.07462997163064225,0.07476612958992217,Not significant
COCA_news_tri_prop_20k,0.1173647718765731,0.12596365529771833,0.2594316300301035,Not significant
COCA_news_tri_prop_30k,0.12204137657498555,0.10998602459873133,0.21405192352209834,Not significant
COCA_news_tri_prop_40k,0.1375085760931854,0.0724658767081473,0.15579006532791656,Not significant
COCA_news_tri_prop_50k,0.13385641963593667,0.08044894964407531,0.18814543205950085,Not significant
COCA_news_tri_prop_60k,0.1344658230915463,0.08005974763930122,0.16137222491851266,Not significant
COCA_news_tri_prop_70k,0.12543234491406974,0.10340600679581868,0.217305604932862,Not significant
COCA_news_tri_prop_80k,0.12963823096257543,0.09185366919458493,0.20522546074336867,Not significant
COCA_news_tri_prop_90k,0.13354197557259692,0.08280636485618834,0.1583632841978666,Not significant
COCA_news_tri_prop_100k,0.14046345833347756,0.06854069068823608,0.1452534335923751,Not significant
COCA_spoken_Trigram_Frequency,0.026512356698365637,0.7417213087826326,0.945370510540011,Not significant
COCA_spoken_Trigram_Range,0.06157548419944207,0.4342920072666101,0.2952264801272366,Not significant
COCA_spoken_Trigram_Frequency_Log,0.10174876257959287,0.1963604786705914,0.13108535866202597,Not significant
COCA_spoken_Trigram_Range_Log,0.11464076499258363,0.14504302592880752,0.08043944912036301,Not significant
COCA_spoken_tri_MI,-0.0757110170762394,0.3220447570323219,0.47946996105011863,Not significant
COCA_spoken_tri_MI2,0.010561613476137127,0.8924782285688767,0.430599641213779,Not significant
COCA_spoken_tri_T,0.03579096507958278,0.655231000453292,0.6204748342797257,Not significant
COCA_spoken_tri_DP,-0.1312185305619385,0.09310910605303097,0.029645260030406635,Significant (higher in literal) but small effect
COCA_spoken_tri_AC,0.020523427426282145,0.7992263374664569,0.9196094040436579,Not significant
COCA_spoken_tri_2_MI,-0.07738070243727602,0.3237633552964201,0.503272010532385,Not significant
COCA_spoken_tri_2_MI2,0.003052742917691556,0.9697315808054418,0.5432423288325371,Not significant
COCA_spoken_tri_2_T,-0.017738057975665356,0.8250126946033082,0.8381860332839779,Not significant
COCA_spoken_tri_2_DP,-0.27769592377455665,0.00035288261976612536,0.0008542212024289856,Significant (higher in literal) but small effect
COCA_spoken_tri_2_AC,0.006215388665652763,0.9385773323911564,0.7884316752593761,Not significant
COCA_spoken_tri_prop_10k,0.17160987305344783,0.025220425310850843,0.03156948075461531,Significant (higher in metaphorical) but small effect
COCA_spoken_tri_prop_20k,0.1660085998898568,0.028738256149540387,0.04315280970820651,Significant (higher in metaphorical) but small effect
COCA_spoken_tri_prop_30k,0.15790032462364068,0.03757570388379143,0.06333516986158752,Not significant
COCA_spoken_tri_prop_40k,0.15328391898385224,0.044453923665396175,0.08522571015015841,Not significant
COCA_spoken_tri_prop_50k,0.15367629314724013,0.04434379256314398,0.0820891796895178,Not significant
COCA_spoken_tri_prop_60k,0.15391156189810612,0.0437507727533904,0.07881675144501674,Not significant
COCA_spoken_tri_prop_70k,0.1488075261745902,0.05124170593853073,0.09535416236053956,Not significant
COCA_spoken_tri_prop_80k,0.1545766536456242,0.04359078845926325,0.09011147787692854,Not significant
COCA_spoken_tri_prop_90k,0.16223315077785452,0.033743870789819455,0.0650841558425019,Not significant
COCA_spoken_tri_prop_100k,0.1546607869544368,0.043611862034648445,0.07378049534271139,Not significant
eat_types,-0.26027362473253124,0.0005712308511216609,0.0008398200081338261,Significant (higher in literal) but small effect
eat_tokens,-0.2624741059904302,0.0008233902995732808,0.0038311233487180007,Significant (higher in literal) but small effect
USF,0.40094483281529414,5.718043378277436e-07,5.799844974086468e-06,Significant (higher in metaphorical) but small effect
McD_CD,-0.03771852910811211,0.6124722896799888,0.7502541380111448,Not significant
Sem_D,0.011232640283145608,0.882052029460906,0.910504468443268,Not significant
eat_types_CW,-0.37283817620098325,3.089278256249874e-07,1.9583791677406436e-07,Significant (higher in literal) but small effect
eat_tokens_CW,-0.18715896903530446,0.022367763059732537,0.04218614553426077,Significant (higher in literal) but small effect
USF_CW,0.3557441832250516,4.0991865413722674e-06,1.1172557216591421e-05,Significant (higher in metaphorical) but small effect
McD_CD_CW,-0.07567126838830084,0.29933087267204667,0.29647403753899926,Not significant
Sem_D_CW,-0.020129172866626584,0.7856621406722146,0.8318610066914469,Not significant
eat_types_FW,-0.09660635615098928,0.19853290950149013,0.3033985813551512,Not significant
eat_tokens_FW,-0.22418479333617286,0.0023416094882676565,0.01045897988586137,Significant (higher in literal) but small effect
USF_FW,0.34393012302278647,1.453957727023545e-05,0.00010946415921835804,Significant (higher in metaphorical) but small effect
McD_CD_FW,-2.4254225596808373e-05,0.9997533792227686,0.926579184620973,Not significant
Sem_D_FW,-0.2722958331676695,0.00015008074508942102,8.565411338151596e-05,Significant (higher in literal) but small effect
All_AWL_Normed,-0.3780153592642607,3.255366847179549e-07,9.007367039301037e-08,Significant (higher in literal) but small effect
All_AFL_Normed,-0.3562087624546957,6.858092409120049e-06,5.101711201083046e-06,Significant (higher in literal) but small effect
Core_AFL_Normed,-0.2751346082559381,0.0004246070960287959,5.073405690495006e-05,Significant (higher in literal) but small effect
Spoken_AFL_Normed,-0.07036282404878264,0.37037996285461217,0.04599957335052494,Significant (higher in literal) but small effect
Written_AFL_Normed,-0.3939825512267471,5.445192649134513e-07,1.3143751428345214e-07,Significant (higher in literal) but small effect
Freq_HAL,-0.12717932370472723,0.09218517903782465,0.18814543205950085,Not significant
Log_Freq_HAL,-0.11628500800562169,0.10861202560856284,0.045070002410746775,Significant (higher in literal) but small effect
Ortho_N,0.2544234584096298,0.000308780240726708,0.0004086611951248912,Significant (higher in metaphorical) but small effect
Phono_N,0.19298033130100212,0.0061349818281457484,0.005058173798945118,Significant (higher in metaphorical) but small effect
Phono_N_H,0.15435302386778943,0.028906819447065177,0.024082620932845557,Significant (higher in metaphorical) but small effect
OG_N,0.26651529951648256,0.00018534887401383293,0.00041602986160397463,Significant (higher in metaphorical) but small effect
OG_N_H,-0.17899956762654787,0.02195066145367623,0.016232172935686327,Significant (higher in literal) but small effect
Freq_N,-0.2795386845625183,0.00029049503424762924,0.0006736520680422758,Significant (higher in literal) but small effect
Freq_N_P,-0.14651127591674118,0.06776340038453064,0.1139420773332586,Not significant
Freq_N_PH,-0.13552355577541467,0.08864426673187224,0.14506704020004485,Not significant
Freq_N_OG,-0.19963677845947775,0.011121777199076189,0.007841100608401515,Significant (higher in literal) but small effect
Freq_N_OGH,-0.17899956762654787,0.02195066145367623,0.016232172935686327,Significant (higher in literal) but small effect
OLD,-0.3230454004003519,6.231721802593866e-06,7.2241055416030185e-06,Significant (higher in literal) but small effect
OLDF,0.19654087747852567,0.007198207255697678,0.007778482641436387,Significant (higher in metaphorical) but small effect
PLD,-0.298399573346432,3.7706073683544944e-05,4.4924796163352814e-05,Significant (higher in literal) but small effect
PLDF,0.18178052430932634,0.011611587804771539,0.018419680775383362,Significant (higher in metaphorical) but small effect
Freq_HAL_CW,-0.04001282091578606,0.5672854076427594,0.6276400505989764,Not significant
Log_Freq_HAL_CW,-0.14158549483744626,0.04164354584348005,0.04083702218697115,Significant (higher in literal) but small effect
Ortho_N_CW,0.26829988739425004,0.00014560953672340687,0.00022994405004159963,Significant (higher in metaphorical) but small effect
Phono_N_CW,0.21588294012418383,0.0019486682685775083,0.0024885145621302766,Significant (higher in metaphorical) but small effect
Phono_N_H_CW,0.1810793458020578,0.009685968328663516,0.013290545662976421,Significant (higher in metaphorical) but small effect
OG_N_CW,0.1950572278763349,0.005877353348406236,0.011084584518320036,Significant (higher in metaphorical) but small effect
OG_N_H_CW,-0.1384808373082727,0.06585891026557682,0.06757921079618581,Not significant
Freq_N_CW,-0.2608805530422873,0.0004785903296393147,0.0014556626365488793,Significant (higher in literal) but small effect
Freq_N_P_CW,-0.021498379869746363,0.7679983187470544,0.7734039256932487,Not significant
Freq_N_PH_CW,-0.02505164493124128,0.7297225462818202,0.7066478662167311,Not significant
Freq_N_OG_CW,-0.15565274692370124,0.0391072213492986,0.043854688584697404,Significant (higher in literal) but small effect
Freq_N_OGH_CW,-0.1384808373082727,0.06585891026557682,0.06757921079618581,Not significant
OLD_CW,-0.2983676640696848,3.2881094773469345e-05,3.392482391399682e-05,Significant (higher in literal) but small effect
OLDF_CW,0.21233433592235712,0.002921896186499461,0.0033945644330299206,Significant (higher in metaphorical) but small effect
PLD_CW,-0.29573225662684344,4.874511251573475e-05,6.492352809117017e-05,Significant (higher in literal) but small effect
PLDF_CW,0.1926426754456535,0.006600206621407715,0.009137813461251358,Significant (higher in metaphorical) but small effect
Freq_HAL_FW,-0.23767307835728357,0.0012037793824503386,0.0013990021229482307,Significant (higher in literal) but small effect
Log_Freq_HAL_FW,-0.40450399033200796,4.070224422386226e-08,2.7802987527970355e-07,Significant (higher in literal) but small effect
Ortho_N_FW,-0.17513413647651066,0.030823067230734358,0.031837553069200795,Significant (higher in literal) but small effect
Phono_N_FW,0.029186479512949292,0.7006575535676243,0.5495290030540193,Not significant
Phono_N_H_FW,-0.0013415541281263368,0.985958446196999,0.8239700550339322,Not significant
OG_N_FW,0.2979330280515937,0.00023963204980634152,0.00034851580284950257,Significant (higher in metaphorical) but small effect
OG_N_H_FW,-0.07749514992864584,0.33361647088519597,0.41343150660167005,Not significant
Freq_N_FW,-0.11732183795144224,0.13162076381496624,0.1553970178421669,Not significant
Freq_N_P_FW,-0.2839232905599437,0.00022157005492099018,0.0024064668653979073,Significant (higher in literal) but small effect
Freq_N_PH_FW,-0.2718745988013466,0.0003687357396704218,0.003499238136006434,Significant (higher in literal) but small effect
Freq_N_OG_FW,-0.08568795311853039,0.2863837990166186,0.348226102539433,Not significant
Freq_N_OGH_FW,-0.07749514992864584,0.33361647088519597,0.41343150660167005,Not significant
OLD_FW,0.04093677481204806,0.6137806508604142,0.8171455639867742,Not significant
OLDF_FW,-0.23248945554215583,0.003560778131646993,0.008731757369729328,Significant (higher in literal) but small effect
PLD_FW,-0.04719700261521727,0.5521113137578552,0.6029550068422758,Not significant
PLDF_FW,-0.18073955222445798,0.022553669935328532,0.05322188024507835,Not significant
BG_Mean,-0.13420366724797927,0.08238733903038185,0.09283420300958307,Not significant
LD_Mean_RT,-0.13269348084789956,0.06906264713387322,0.04661036185284982,Significant (higher in literal) but small effect
LD_Mean_RT_Zscore,-0.1242271121465516,0.08937144651580932,0.048578635326925544,Significant (higher in literal) but small effect
LD_Mean_RT_SD,-0.02482084292288876,0.746395422315806,0.6542100003307363,Not significant
LD_Mean_Accuracy,-0.2506912418507617,0.0015662634904317235,0.002050683361265178,Significant (higher in literal) but small effect
WN_Mean_RT,-0.24471512300823028,0.0007434281608335867,0.0012206433070690412,Significant (higher in literal) but small effect
WN_Zscore,-0.22842978146544712,0.0014769066557458017,0.001183661913381096,Significant (higher in literal) but small effect
WN_SD,-0.10128587256796018,0.17475407077867489,0.11378773374928992,Not significant
WN_Mean_Accuracy,-0.2359408235504289,0.0025942350125857387,0.004660129332737596,Significant (higher in literal) but small effect
BG_Mean_CW,-0.1811187522761455,0.016765223095325833,0.06528092349324047,Not significant
LD_Mean_RT_CW,-0.13952900674795082,0.05142587351513119,0.0336562389225554,Significant (higher in literal) but small effect
LD_Mean_RT_Zscore_CW,-0.12451382746326131,0.08409431852039972,0.05206843955763208,Not significant
LD_Mean_RT_SD_CW,-0.02956523132904798,0.6957952594551124,0.7589744669347648,Not significant
LD_Mean_Accuracy_CW,-0.34529822276530064,5.998514977270556e-06,2.4966204170837057e-06,Significant (higher in literal) but small effect
WN_Mean_RT_CW,-0.2378909235495873,0.0011818085594670032,0.0008688511285511727,Significant (higher in literal) but small effect
WN_Zscore_CW,-0.22082760411096986,0.0023280299294356406,0.0012736117480315005,Significant (higher in literal) but small effect
WN_SD_CW,-0.16665560790653375,0.03423720868844309,0.05322188024507835,Not significant
WN_Mean_Accuracy_CW,-0.21024849944192553,0.00714254206656973,0.012967389695791812,Significant (higher in literal) but small effect
BG_Mean_FW,-0.038506192362995954,0.6350266375767248,0.7318937815646295,Not significant
LD_Mean_RT_FW,0.1036648520220676,0.19447443158203462,0.5418998581902974,Not significant
LD_Mean_RT_Zscore_FW,0.11213526625591193,0.16329715406536083,0.3311550041680692,Not significant
LD_Mean_RT_SD_FW,0.00953417001960467,0.9039241683704884,0.5676861669640373,Not significant
LD_Mean_Accuracy_FW,-0.04038219579010577,0.6331859586065169,0.6024846009401014,Not significant
WN_Mean_RT_FW,0.02711625438477963,0.7247693221169287,0.7217587560186245,Not significant
WN_Zscore_FW,0.019432971107602455,0.8037423830864622,0.6105038632775062,Not significant
WN_SD_FW,0.053310323822043454,0.4719161368266652,0.8928647461415543,Not significant
WN_Mean_Accuracy_FW,-0.25116874198240946,0.001966989290313531,0.024209802175923417,Significant (higher in literal) but small effect
lsa_average_top_three_cosine,0.18931015625531739,0.013066722183723407,0.017375000569007842,Significant (higher in metaphorical) but small effect
lsa_max_similarity_cosine,0.20967925153806777,0.007304785231383225,0.017090707150440317,Significant (higher in metaphorical) but small effect
lsa_average_all_cosine,-0.07089057725789993,0.3456968492780492,0.3759524093207298,Not significant
aoe_inverse_average,-0.3272140655656013,8.657536488827527e-06,3.6430780383007315e-06,Significant (higher in literal) but small effect
aoe_inverse_linear_regression_slope,-0.2961983744449263,8.001725851838258e-05,5.959355955937621e-05,Significant (higher in literal) but small effect
aoe_index_above_threshold_40,-0.3296895697644462,7.120916935107645e-06,1.7010357028932191e-06,Significant (higher in literal) but small effect
aoe_inflection_point_polynomial,-0.3243729428054312,1.0846491098141727e-05,4.876954701566587e-06,Significant (higher in literal) but small effect
